anio;jurisdiccion;Empresa;linea
12/2016;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";"LINEA 24
"
12/2016;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T.";"LINEA 95
"
12/2016;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A.";"LINEA 36
"
12/2016;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 21
"
12/2016;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 108
"
12/2016;NACIONAL;"EMPRESA DE TRANSPORTES 104 S.R.L.";"LINEA 104
"
12/2016;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I.";"LINEA 105
"
12/2016;NACIONAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 166
"
12/2016;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.";"LINEA 152
"
12/2016;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 176
"
12/2016;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 165
"
12/2016;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 112
"
12/2016;NACIONAL;"EXPRESO QUILMES S.A.";"LINEA 98
"
12/2016;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.";"LINEA 168
"
12/2016;NACIONAL;"FERROVIAS S.A.";"FFCC BELGRANO NORTE
"
12/2016;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.";"LINEA 110
"
12/2016;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 84
"
12/2016;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 9
"
12/2016;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 25
"
12/2016;NACIONAL;"GRUPO LINEA 179 S.A.";"LINEA 179
"
12/2016;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.";"LINEA 34
"
12/2016;NACIONAL;"LA CABAÑA S.A.";"LINEA 172
"
12/2016;NACIONAL;"LA CABAÑA S.A.";"LINEA 174 BS AS
"
12/2016;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 184
"
12/2016;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 65
"
12/2016;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 195
"
12/2016;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 194
"
12/2016;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 180
"
12/2016;NACIONAL;"LINEA 10 S.A.";"LINEA 10
"
12/2016;NACIONAL;"LINEA 17 S.A.";"LINEA 17
"
12/2016;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE";"LINEA 53
"
12/2016;NACIONAL;"LINEA 71 S.A.";"LINEA 71
"
12/2016;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.";"LINEA 47
"
12/2016;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 88
"
12/2016;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 127
"
12/2016;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 87
"
12/2016;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 111
"
12/2016;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 78
"
12/2016;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 90
"
12/2016;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 151
"
12/2016;NACIONAL;"MAYO S.A.T.A.";"LINEA 141
"
12/2016;NACIONAL;METROVIAS;"LINEA E
"
12/2016;NACIONAL;METROVIAS;"LINEA D
"
12/2016;NACIONAL;METROVIAS;"LINEA H
"
12/2016;NACIONAL;METROVIAS;"LINEA C
"
12/2016;NACIONAL;METROVIAS;"LINEA B
"
12/2016;NACIONAL;METROVIAS;"LINEA PREMETRO
"
12/2016;NACIONAL;METROVIAS;"LINEA A
"
12/2016;NACIONAL;"METROVIAS S.A. (URQUIZA)";"FFCC URQUIZA
"
12/2016;NACIONAL;"MICRO OMNIBUS NORTE S.A.";"LINEA 60
"
12/2016;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 159
"
12/2016;NACIONAL;"MICRO OMNIBUS SUR S.A.C.";"LINEA 160
"
12/2016;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.";"LINEA 118
"
12/2016;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I";"LINEA 59
"
12/2016;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 154
"
12/2016;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 45
"
12/2016;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 153 BS AS
"
12/2016;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 19
"
12/2016;NACIONAL;"NUDO S.A.";"LINEA 50
"
12/2016;NACIONAL;"NUDO S.A.";"LINEA 6
"
12/2016;NACIONAL;"NUDO S.A.";"LINEA 107
"
12/2016;NACIONAL;"NUDO S.A.";"LINEA 150
"
12/2016;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.";"LINEA 132
"
12/2016;NACIONAL;"ROCARAZA S.A.";"LINEA 031
"
12/2016;NACIONAL;"ROCARAZA S.A.";"LINEA 146
"
12/2016;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 79
"
12/2016;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 51
"
12/2016;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 74
"
12/2016;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 177
"
12/2016;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 182
"
12/2016;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 136 BS AS
"
12/2016;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 163 BS AS
"
12/2016;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE";"LINEA 85
"
12/2016;NACIONAL;"SOFSE - Belgrano Sur";"FFCC BELGRANO SUR
"
12/2016;NACIONAL;"SOFSE - Mitre";"FFCC MITRE
"
12/2016;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-TIGRE
"
12/2016;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-SUAREZ
"
12/2016;NACIONAL;"SOFSE - Roca";"FFCC ROCA
"
12/2016;NACIONAL;"SOFSE - San Martin";"FFCC SAN MARTIN
"
12/2016;NACIONAL;"SOFSE- SARMIENTO";"FFCC SARMIENTO
"
12/2016;NACIONAL;"SOFSE- TREN DE LA COSTA";"FFCC TREN DE LA COSTA
"
12/2016;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.";"LINEA 2
"
12/2016;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.";"LINEA 7
"
12/2016;NACIONAL;"TRANSP. SGTO. CABRAL";"LINEA 102
"
12/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 143
"
12/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 140
"
12/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 114
"
12/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 61
"
12/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 133
"
12/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 62
"
12/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 129
"
12/2016;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 169
"
12/2016;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 175
"
12/2016;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 185
"
12/2016;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 96
"
12/2016;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 20
"
12/2016;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 117
"
12/2016;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 188
"
12/2016;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 161
"
12/2016;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.";"LINEA 109
"
12/2016;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A.";"LINEA 93
"
12/2016;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F.";"LINEA 99
"
12/2016;NACIONAL;"TRANSPORTES 270 S.A.";"LINEA 70
"
12/2016;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.";"LINEA 33
"
12/2016;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 57
"
12/2016;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 124
"
12/2016;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 12
"
12/2016;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 115
"
12/2016;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 134
"
12/2016;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 100
"
12/2016;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.";"LINEA 130
"
12/2016;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.";"LINEA 42
"
12/2016;NACIONAL;"TRANSPORTES DEL TEJAR S.A.";"LINEA 67
"
12/2016;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.";"LINEA 123
"
12/2016;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 76
"
12/2016;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 135
"
12/2016;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 91
"
12/2016;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 56
"
12/2016;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.";"LINEA 80
"
12/2016;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.";"LINEA 103
"
12/2016;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 23
"
12/2016;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 8
"
12/2016;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 5
"
12/2016;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.";"LINEA 1
"
12/2016;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.";"LINEA 39
"
12/2016;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.";"LINEA 68
"
12/2016;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.";"LINEA 4
"
12/2016;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.";"LINEA 15
"
12/2016;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA";"LINEA 181
"
12/2016;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA";"LINEA 46
"
12/2016;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.";"LINEA 64
"
11/2016;NACIONAL;"17 DE AGOSTO S.A.";"LINEA 26
"
11/2016;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P.";"LINEA 37
"
11/2016;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.";"LINEA 55
"
11/2016;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 41
"
11/2016;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 113
"
11/2016;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 63
"
11/2016;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA";"LINEA 49
"
11/2016;NACIONAL;"BUS DEL OESTE S.A.";"LINEA 97
"
11/2016;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES";"LINEA 126
"
11/2016;NACIONAL;"COLECTIVEROS UNIDOS S.A.";"LINEA 106
"
11/2016;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI";"LINEA 178
"
11/2016;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 28
"
11/2016;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 101
"
11/2016;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 44
"
11/2016;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 86
"
11/2016;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 193
"
11/2016;NACIONAL;"EL PUENTE S.A.T.";"LINEA 128
"
11/2016;NACIONAL;"EL PUENTE S.A.T.";"LINEA 158
"
11/2016;NACIONAL;"EL PUENTE S.A.T.";"LINEA 75
"
11/2016;NACIONAL;"EL PUENTE S.A.T.";"LINEA 32A
"
11/2016;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.";"LINEA 29
"
11/2016;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L.";"LINEA 92
"
11/2016;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";"LINEA 24
"
11/2016;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T.";"LINEA 95
"
11/2016;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A.";"LINEA 36
"
11/2016;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 21
"
11/2016;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 108
"
11/2016;NACIONAL;"EMPRESA DE TRANSPORTES 104 S.R.L.";"LINEA 104
"
11/2016;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I.";"LINEA 105
"
11/2016;NACIONAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 166
"
11/2016;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.";"LINEA 152
"
11/2016;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 176
"
11/2016;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 165
"
11/2016;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 112
"
11/2016;NACIONAL;"EXPRESO QUILMES S.A.";"LINEA 98
"
11/2016;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.";"LINEA 168
"
11/2016;NACIONAL;"FERROVIAS S.A.";"FFCC BELGRANO NORTE
"
11/2016;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.";"LINEA 110
"
11/2016;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 84
"
11/2016;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 9
"
11/2016;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 25
"
11/2016;NACIONAL;"GRUPO LINEA 179 S.A.";"LINEA 179
"
11/2016;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.";"LINEA 34
"
11/2016;NACIONAL;"LA CABAÑA S.A.";"LINEA 174 BS AS
"
11/2016;NACIONAL;"LA CABAÑA S.A.";"LINEA 172
"
11/2016;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 184
"
11/2016;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 194
"
11/2016;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 65
"
11/2016;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 195
"
11/2016;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 180
"
11/2016;NACIONAL;"LINEA 10 S.A.";"LINEA 10
"
11/2016;NACIONAL;"LINEA 17 S.A.";"LINEA 17
"
11/2016;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE";"LINEA 53
"
11/2016;NACIONAL;"LINEA 71 S.A.";"LINEA 71
"
11/2016;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.";"LINEA 47
"
11/2016;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 88
"
11/2016;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 111
"
11/2016;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 87
"
11/2016;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 127
"
11/2016;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 78
"
11/2016;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 151
"
11/2016;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 90
"
11/2016;NACIONAL;"MAYO S.A.T.A.";"LINEA 141
"
11/2016;NACIONAL;METROVIAS;"LINEA E
"
11/2016;NACIONAL;METROVIAS;"LINEA PREMETRO
"
11/2016;NACIONAL;METROVIAS;"LINEA A
"
11/2016;NACIONAL;METROVIAS;"LINEA H
"
11/2016;NACIONAL;METROVIAS;"LINEA B
"
11/2016;NACIONAL;METROVIAS;"LINEA C
"
11/2016;NACIONAL;METROVIAS;"LINEA D
"
11/2016;NACIONAL;"METROVIAS S.A. (URQUIZA)";"FFCC URQUIZA
"
11/2016;NACIONAL;"MICRO OMNIBUS NORTE S.A.";"LINEA 60
"
11/2016;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 159
"
11/2016;NACIONAL;"MICRO OMNIBUS SUR S.A.C.";"LINEA 160
"
11/2016;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.";"LINEA 118
"
11/2016;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I";"LINEA 59
"
11/2016;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 154
"
11/2016;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 45
"
11/2016;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 19
"
11/2016;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 153 BS AS
"
11/2016;NACIONAL;"NUDO S.A.";"LINEA 107
"
11/2016;NACIONAL;"NUDO S.A.";"LINEA 50
"
11/2016;NACIONAL;"NUDO S.A.";"LINEA 150
"
11/2016;NACIONAL;"NUDO S.A.";"LINEA 6
"
11/2016;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.";"LINEA 132
"
11/2016;NACIONAL;"ROCARAZA S.A.";"LINEA 031
"
11/2016;NACIONAL;"ROCARAZA S.A.";"LINEA 146
"
11/2016;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 79
"
11/2016;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 74
"
11/2016;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 177
"
11/2016;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 51
"
11/2016;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 136 BS AS
"
11/2016;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 182
"
11/2016;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 163 BS AS
"
11/2016;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE";"LINEA 85
"
11/2016;NACIONAL;"SOFSE - Belgrano Sur";"FFCC BELGRANO SUR
"
11/2016;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-TIGRE
"
11/2016;NACIONAL;"SOFSE - Mitre";"FFCC MITRE
"
11/2016;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-SUAREZ
"
11/2016;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-ZARATE
"
11/2016;NACIONAL;"SOFSE - Roca";"FFCC ROCA
"
11/2016;NACIONAL;"SOFSE - San Martin";"FFCC SAN MARTIN
"
11/2016;NACIONAL;"SOFSE- SARMIENTO";"FFCC SARMIENTO
"
11/2016;NACIONAL;"SOFSE- TREN DE LA COSTA";"FFCC TREN DE LA COSTA
"
11/2016;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.";"LINEA 2
"
11/2016;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.";"LINEA 7
"
11/2016;NACIONAL;"TRANSP. SGTO. CABRAL";"LINEA 102
"
11/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 62
"
11/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 133
"
11/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 114
"
11/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 61
"
11/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 129
"
11/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 143
"
11/2016;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 140
"
11/2016;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 175
"
11/2016;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 169
"
11/2016;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 185
"
11/2016;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 96
"
11/2016;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 20
"
11/2016;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 117
"
11/2016;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 161
"
11/2016;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 188
"
11/2016;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.";"LINEA 109
"
11/2016;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A.";"LINEA 93
"
11/2016;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F.";"LINEA 99
"
11/2016;NACIONAL;"TRANSPORTES 270 S.A.";"LINEA 70
"
11/2016;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.";"LINEA 33
"
11/2016;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 57
"
11/2016;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 12
"
11/2016;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 124
"
11/2016;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 134
"
11/2016;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 100
"
11/2016;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 115
"
11/2016;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.";"LINEA 130
"
11/2016;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.";"LINEA 42
"
11/2016;NACIONAL;"TRANSPORTES DEL TEJAR S.A.";"LINEA 67
"
11/2016;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.";"LINEA 123
"
11/2016;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 56
"
11/2016;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 135
"
11/2016;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 76
"
11/2016;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 91
"
11/2016;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.";"LINEA 80
"
11/2016;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.";"LINEA 103
"
11/2016;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 23
"
11/2016;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 5
"
11/2016;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 8
"
11/2016;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.";"LINEA 1
"
11/2016;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.";"LINEA 39
"
11/2016;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.";"LINEA 68
"
11/2016;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.";"LINEA 4
"
11/2016;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.";"LINEA 15
"
11/2016;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA";"LINEA 181
"
11/2016;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA";"LINEA 46
"
11/2016;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.";"LINEA 64
"
10/2016;NACIONAL;"17 DE AGOSTO S.A.";"LINEA 26"
10/2016;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.";"LINEA 55"
10/2016;NACIONAL;"ANTARTIDA ARGENTINA";"LINEA 95"
10/2016;NACIONAL;"AUTOMOTORES CALLAO";"LINEA 12"
10/2016;NACIONAL;"AUTOMOTORES CALLAO";"LINEA 124"
10/2016;NACIONAL;"AUTOMOTORES RIACHUELO";"LINEA 134"
10/2016;NACIONAL;"AUTOMOTORES RIACHUELO";"LINEA 115"
10/2016;NACIONAL;"AUTOMOTORES RIACHUELO";"LINEA 100"
10/2016;NACIONAL;"AZUL S.A.";"LINEA 41"
10/2016;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 113"
10/2016;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 63"
10/2016;NACIONAL;"BUENOS AIRES BUS S.A.";"LINEA 49"
10/2016;NACIONAL;"BUS DEL OESTE S.A.";"LINEA 97"
10/2016;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSP.";"LINEA 126"
10/2016;NACIONAL;"COLECTIVEROS UNIDOS S.A";"LINEA 106"
10/2016;NACIONAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I.";"LINEA 178"
10/2016;NACIONAL;"D.U.V.I. S.A.";"LINEA 193"
10/2016;NACIONAL;"D.U.V.I. S.A.";"LINEA 86"
10/2016;NACIONAL;DOTA;"LINEA 28"
10/2016;NACIONAL;DOTA;"LINEA 44"
10/2016;NACIONAL;DOTA;"LINEA 101"
