anio;jurisdiccion;Empresa;linea
05/2016;MUNICIPAL;"LARROQUE LINEA 548 S.R.L.";"LINEA 548"
05/2016;MUNICIPAL;"LINEA 216 S.A. DE T.";"LINEA 504A"
05/2016;MUNICIPAL;"LINEA 216 S.A. DE T.";"LINEA 634"
05/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.C.";"LINEA 502"
05/2016;MUNICIPAL;"LINEA SESENTA S.A.";"LINEA 503 B"
05/2016;MUNICIPAL;"LINEA SESENTA S.A.";"LINEA 509"
05/2016;MUNICIPAL;"LINEA SESENTA S.A.";"LINEA 514"
05/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 520B"
05/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A.";"LINEA 526"
05/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A.";"LINEA 521 A"
05/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 619"
05/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 584"
05/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 603"
05/2016;MUNICIPAL;"MICROEXPRES S.A";"LINEA 503 ESTE LA PLATA"
05/2016;MUNICIPAL;"MONTE GRANDE S.A.";"LINEA 501C"
05/2016;MUNICIPAL;"MONTERREY S.R.L.";"LINEA 506A"
05/2016;MUNICIPAL;"NUEVO IDEAL S.A.";"LINEA 620"
05/2016;MUNICIPAL;"PILAR BUS S.A.";"LINEA 510B"
05/2016;MUNICIPAL;"PRIMERA JUNTA S.A.";"LINEA 583"
05/2016;MUNICIPAL;"PRIMERA JUNTA S.A.";"LINEA 501E"
05/2016;MUNICIPAL;"PRIMERA JUNTA S.A.";"LINEA 504C"
05/2016;MUNICIPAL;"RUTA BUS S.A.";"LINEA 501H"
05/2016;MUNICIPAL;"RUTA BUS S.A.";"LINEA 511B"
05/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 521B"
05/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 503C"
05/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 506C"
05/2016;MUNICIPAL;"SARGENTO CABRAL S.A.T.";"LINEA 741"
05/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L";"LINEA 503H (RIVAS)"
05/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 506B"
05/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 511A"
05/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 513A"
05/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 508A"
05/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 505C"
05/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 505E"
05/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 720"
05/2016;MUNICIPAL;"TIGRE S.A. LINEA 723";"LINEA 723"
05/2016;MUNICIPAL;"TRANPOSRTE DE PASAJEROS SRL";"LINEA 523"
05/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 501F"
05/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 500C"
05/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 502B"
05/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 503"
05/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L.";"LINEA 515"
05/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 621"
05/2016;MUNICIPAL;"TRANSPORTE SANTA RITA S.R.L.";"LINEA 500B"
05/2016;MUNICIPAL;"TRANSPORTES EL LITORAL S.A.";"LINEA 749"
05/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 507"
05/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 513"
05/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 506"
05/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 500H"
05/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 509C"
05/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 508"
05/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 511"
05/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 503"
05/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 512"
05/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO";"LINEA 500D"
05/2016;MUNICIPAL;"TRATADO DEL PILAR S.R.L.";"LINEA 501B"
05/2016;MUNICIPAL;"UNION PLATENSE S.R.L";"LINEA 520C"
05/2016;MUNICIPAL;"UNION PLATENSE S.R.L";"LINEA SUR MUNICIPAL"
05/2016;MUNICIPAL;"UNION PLATENSE S.R.L";"NORTE MUNICIPAL"
05/2016;MUNICIPAL;"UTENOR LINEA 722 UNION TRANSITORIA DE EMPRESAS";"LINEA 722"
05/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 564"
05/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 510A"
05/2016;MUNICIPAL;"VILLA NUEVA S.A.";"LINEA 580"
05/2016;MUNICIPAL;"VILLA NUEVA S.A.";"LINEA 582"
05/2016;MUNICIPAL;"YITOS S.A.";"LINEA 541"
05/2016;MUNICIPAL;"YITOS S.A.";"LINEA 562"
05/2016;MUNICIPAL;"YITOS S.A.";"LINEA 543"
05/2016;MUNICIPAL;"YITOS S.A.";"LINEA 561"
05/2016;MUNICIPAL;"YITOS S.A.";"LINEA 544"
04/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 586"
04/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 585"
04/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 622"
04/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 628"
04/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L";"LINEA 553A"
04/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L";"LINEA 540A"
04/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L";"LINEA 552A"
04/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L";"LINEA 550A"
04/2016;MUNICIPAL;"C.A. ECOTRANS S.A.";"LINEA 635"
04/2016;MUNICIPAL;"C.A. ECOTRANS S.A.";"LINEA 503A"
04/2016;MUNICIPAL;"CIUDAD DE SAN FERNANDO S.A.";"LINEA 710"
04/2016;MUNICIPAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I.";"LINEA 505 D"
04/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 507B"
04/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 670"
04/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 504B"
04/2016;MUNICIPAL;"COMPAÑIA TEMPERLEY S.R.L.";"LINEA 549"
04/2016;MUNICIPAL;"COOPERATIVA 3 DE JULIO LIMITAD";"LINEA_500-503"
04/2016;MUNICIPAL;"EL URBANO S.R.L";"LINEA 527"
04/2016;MUNICIPAL;"EL URBANO S.R.L";"LINEA 522"
04/2016;MUNICIPAL;"EMPALME LOBOS S.R.L.";"LINEA 502A"
04/2016;MUNICIPAL;"EMPALME LOBOS S.R.L.";"LINEA 501D"
04/2016;MUNICIPAL;"EMPRESA 501 S.A.";"LINEA 501 A"
04/2016;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L.";"LINEA 524"
04/2016;MUNICIPAL;"EMPRESA DE  TRANSPORTE PARQUE COSTERO DEL SUR SRL";"LINEA 600"
04/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L.";"LINEA 532"
04/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L.";"LINEA 518"
04/2016;MUNICIPAL;"EMPRESA LINEA 7 S.A.T.";"LINEA 506E"
04/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 508C"
04/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 561B"
04/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA OESTE"
04/2016;MUNICIPAL;"EXPRESO ARSENO S.R.L";"LINEA 514"
04/2016;MUNICIPAL;"EXPRESO COOP.DE TRABAJO 6 DE JULIO LIMITADA";"LINEA SIN NUMERO (COOP 6 DE JULIO)"
04/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A";"LINEA 503 ESTE"
04/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A";"LINEA 518 LA PLATA"
04/2016;MUNICIPAL;"FUERTE BARRAGAN S.A.T.I.C.I.";"LINEA 506F"
04/2016;MUNICIPAL;"GENERAL PACHECO S.R.L.";"LINEA 721"
04/2016;MUNICIPAL;"GENERAL SAN MARTIN S.A.C.";"LINEA 707"
04/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 570"
04/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 505"
04/2016;MUNICIPAL;"GRAND BOURG S.A.T.C.I.";"LINEA 740"
04/2016;MUNICIPAL;"LA CABAÑA S.A.";"LINEA 624"
04/2016;MUNICIPAL;"LA CENTRAL DE ESCOBAR S.A.";"LINEA 520A"
04/2016;MUNICIPAL;"LA PAZ AMADOR";"LINEA 551"
04/2016;MUNICIPAL;"LA PAZ AMADOR";"LINEA 542"
04/2016;MUNICIPAL;"LA PERLITA S.A.";"LINEA 500G"
04/2016;MUNICIPAL;"LA PERLITA S.A.";"LINEA 501G"
04/2016;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL";"LINEA 509"
04/2016;MUNICIPAL;"LA PRIMERA DE MALVINAS ARG UTE";"LINEA 501I"
04/2016;MUNICIPAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS";"LINEA 630"
04/2016;MUNICIPAL;"LARROQUE LINEA 548 S.R.L.";"LINEA 548"
04/2016;MUNICIPAL;"LINEA 216 S.A. DE T.";"LINEA 504A"
04/2016;MUNICIPAL;"LINEA 216 S.A. DE T.";"LINEA 634"
04/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.C.";"LINEA 502"
04/2016;MUNICIPAL;"LINEA SESENTA S.A.";"LINEA 509"
04/2016;MUNICIPAL;"LINEA SESENTA S.A.";"LINEA 503 B"
04/2016;MUNICIPAL;"LINEA SESENTA S.A.";"LINEA 514"
04/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 520B"
04/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A.";"LINEA 526"
04/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A.";"LINEA 521 A"
04/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 619"
04/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 603"
04/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 584"
04/2016;MUNICIPAL;"MICROEXPRES S.A";"LINEA 503 ESTE LA PLATA"
04/2016;MUNICIPAL;"MONTE GRANDE S.A.";"LINEA 501C"
04/2016;MUNICIPAL;"MONTERREY S.R.L.";"LINEA 506A"
04/2016;MUNICIPAL;"NUEVO IDEAL S.A.";"LINEA 620"
04/2016;MUNICIPAL;"PILAR BUS S.A.";"LINEA 510B"
04/2016;MUNICIPAL;"PRIMERA JUNTA S.A.";"LINEA 501E"
04/2016;MUNICIPAL;"PRIMERA JUNTA S.A.";"LINEA 583"
04/2016;MUNICIPAL;"PRIMERA JUNTA S.A.";"LINEA 504C"
04/2016;MUNICIPAL;"RUTA BUS S.A.";"LINEA 501H"
04/2016;MUNICIPAL;"RUTA BUS S.A.";"LINEA 511B"
04/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 521B"
04/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 506C"
04/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 503C"
04/2016;MUNICIPAL;"SARGENTO CABRAL S.A.T.";"LINEA 741"
04/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L";"LINEA 503H (RIVAS)"
04/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 720"
04/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 513A"
04/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 511A"
04/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 505C"
04/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 506B"
04/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 508A"
04/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 505E"
04/2016;MUNICIPAL;"TIGRE S.A. LINEA 723";"LINEA 723"
04/2016;MUNICIPAL;"TRANPOSRTE DE PASAJEROS SRL";"LINEA 523"
04/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 501F"
04/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 503"
04/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 502B"
04/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 500C"
04/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L.";"LINEA 515"
04/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 621"
04/2016;MUNICIPAL;"TRANSPORTE SANTA RITA S.R.L.";"LINEA 500B"
04/2016;MUNICIPAL;"TRANSPORTES EL LITORAL S.A.";"LINEA 749"
04/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 511"
04/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 500H"
04/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 506"
04/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 512"
04/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 507"
04/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 508"
04/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 513"
04/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 509C"
04/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 503"
04/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO";"LINEA 500D"
04/2016;MUNICIPAL;"TRATADO DEL PILAR S.R.L.";"LINEA 501B"
04/2016;MUNICIPAL;"UNION PLATENSE S.R.L";"NORTE MUNICIPAL"
04/2016;MUNICIPAL;"UNION PLATENSE S.R.L";"LINEA 520C"
04/2016;MUNICIPAL;"UNION PLATENSE S.R.L";"LINEA SUR MUNICIPAL"
04/2016;MUNICIPAL;"UTENOR LINEA 722 UNION TRANSITORIA DE EMPRESAS";"LINEA 722"
04/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 510A"
04/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 564"
04/2016;MUNICIPAL;"VILLA NUEVA S.A.";"LINEA 582"
04/2016;MUNICIPAL;"VILLA NUEVA S.A.";"LINEA 580"
04/2016;MUNICIPAL;"YITOS S.A.";"LINEA 544"
04/2016;MUNICIPAL;"YITOS S.A.";"LINEA 562"
04/2016;MUNICIPAL;"YITOS S.A.";"LINEA 543"
04/2016;MUNICIPAL;"YITOS S.A.";"LINEA 541"
04/2016;MUNICIPAL;"YITOS S.A.";"LINEA 561"
03/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 585"
03/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 586"
03/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 622"
03/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 628"
03/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L";"LINEA 550A"
03/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L";"LINEA 552A"
03/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L";"LINEA 553A"
03/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L";"LINEA 540A"
03/2016;MUNICIPAL;"C.A. ECOTRANS S.A.";"LINEA 635"
03/2016;MUNICIPAL;"C.A. ECOTRANS S.A.";"LINEA 503A"
03/2016;MUNICIPAL;"CIUDAD DE SAN FERNANDO S.A.";"LINEA 710"
03/2016;MUNICIPAL;"COMPAÑIA DE MICROOMNIBUS LA COLORADA S.A.C.I.";"LINEA 505 D"
03/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 670"
03/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 507B"
03/2016;MUNICIPAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 504B"
03/2016;MUNICIPAL;"COMPAÑIA TEMPERLEY S.R.L.";"LINEA 549"
03/2016;MUNICIPAL;"COOPERATIVA 3 DE JULIO LIMITAD";"LINEA_500-503"
03/2016;MUNICIPAL;"EL URBANO S.R.L";"LINEA 527"
03/2016;MUNICIPAL;"EL URBANO S.R.L";"LINEA 522"
03/2016;MUNICIPAL;"EMPALME LOBOS S.R.L.";"LINEA 502A"
03/2016;MUNICIPAL;"EMPALME LOBOS S.R.L.";"LINEA 501D"
03/2016;MUNICIPAL;"EMPRESA 501 S.A.";"LINEA 501 A"
03/2016;MUNICIPAL;"EMPRESA CINCO DE AGOSTO S.R.L.";"LINEA 524"
03/2016;MUNICIPAL;"EMPRESA DE  TRANSPORTE PARQUE COSTERO DEL SUR SRL";"LINEA 600"
03/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L.";"LINEA 532"
03/2016;MUNICIPAL;"EMPRESA J.M. EZEIZA S.R.L.";"LINEA 518"
03/2016;MUNICIPAL;"EMPRESA LINEA 7 S.A.T.";"LINEA 506E"
03/2016;MUNICIPAL;"EMPRESA LINEA 7 S.A.T.";"LINEA 518B"
03/2016;MUNICIPAL;"EMPRESA LINEA 7 S.A.T.";"LINEA 503G"
03/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 508C"
03/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 561B"
03/2016;MUNICIPAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA OESTE"
03/2016;MUNICIPAL;"EXPRESO ARSENO S.R.L";"LINEA 514"
03/2016;MUNICIPAL;"EXPRESO COOP.DE TRABAJO 6 DE JULIO LIMITADA";"LINEA SIN NUMERO (COOP 6 DE JULIO)"
03/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A";"LINEA 503 ESTE"
03/2016;MUNICIPAL;"EXPRESO LA PLATA BUENOS AIRES S.A";"LINEA 518 LA PLATA"
03/2016;MUNICIPAL;"GENERAL PACHECO S.R.L.";"LINEA 721"
03/2016;MUNICIPAL;"GENERAL SAN MARTIN S.A.C.";"LINEA 707"
03/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 505"
03/2016;MUNICIPAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 570"
03/2016;MUNICIPAL;"GRAND BOURG S.A.T.C.I.";"LINEA 740"
03/2016;MUNICIPAL;"LA CABAÑA S.A.";"LINEA 624"
03/2016;MUNICIPAL;"LA CENTRAL DE ESCOBAR S.A.";"LINEA 520A"
03/2016;MUNICIPAL;"LA PAZ AMADOR";"LINEA 551"
03/2016;MUNICIPAL;"LA PAZ AMADOR";"LINEA 542"
03/2016;MUNICIPAL;"LA PERLITA S.A.";"LINEA 501G"
03/2016;MUNICIPAL;"LA PERLITA S.A.";"LINEA 500G"
03/2016;MUNICIPAL;"LA PRIMERA DE LA ESCONDIDA SRL";"LINEA 509"
03/2016;MUNICIPAL;"LA PRIMERA DE MALVINAS ARG UTE";"LINEA 501I"
03/2016;MUNICIPAL;"LA VECINAL DE LA MATANZA S.A.C.I. DE MICROOMNIBUS";"LINEA 630"
03/2016;MUNICIPAL;"LARROQUE LINEA 548 S.R.L.";"LINEA 548"
03/2016;MUNICIPAL;"LINEA 216 S.A. DE T.";"LINEA 634"
03/2016;MUNICIPAL;"LINEA 216 S.A. DE T.";"LINEA 504A"
03/2016;MUNICIPAL;"LINEA EXPRESO LINIERS S.A.I.C.";"LINEA 502"
03/2016;MUNICIPAL;"LINEA SESENTA S.A.";"LINEA 514"
03/2016;MUNICIPAL;"LINEA SESENTA S.A.";"LINEA 503 B"
03/2016;MUNICIPAL;"LINEA SESENTA S.A.";"LINEA 509"
03/2016;MUNICIPAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 520B"
03/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A.";"LINEA 521 A"
03/2016;MUNICIPAL;"MICRO OMNIBUS ESTE S.A.";"LINEA 526"
03/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 603"
03/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 619"
03/2016;MUNICIPAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 584"
03/2016;MUNICIPAL;"MICROEXPRES S.A";"LINEA 503 ESTE LA PLATA"
03/2016;MUNICIPAL;"MONTE GRANDE S.A.";"LINEA 501C"
03/2016;MUNICIPAL;"MONTERREY S.R.L.";"LINEA 506A"
03/2016;MUNICIPAL;"NUEVO IDEAL S.A.";"LINEA 620"
03/2016;MUNICIPAL;"PILAR BUS S.A.";"LINEA 510B"
03/2016;MUNICIPAL;"PRIMERA JUNTA S.A.";"LINEA 583"
03/2016;MUNICIPAL;"PRIMERA JUNTA S.A.";"LINEA 504C"
03/2016;MUNICIPAL;"PRIMERA JUNTA S.A.";"LINEA 501E"
03/2016;MUNICIPAL;"RUTA BUS S.A.";"LINEA 501H"
03/2016;MUNICIPAL;"RUTA BUS S.A.";"LINEA 511B"
03/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 521B"
03/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 503C"
03/2016;MUNICIPAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 506C"
03/2016;MUNICIPAL;"SARGENTO CABRAL S.A.T.";"LINEA 741"
03/2016;MUNICIPAL;"SERGIO A. RIVAS S.R.L";"LINEA 503H (RIVAS)"
03/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 505E"
03/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 511A"
03/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 506B"
03/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 720"
03/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 508A"
03/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 513A"
03/2016;MUNICIPAL;"TIGRE S.A.";"LINEA 505C"
03/2016;MUNICIPAL;"TIGRE S.A. LINEA 723";"LINEA 723"
03/2016;MUNICIPAL;"TRANPOSRTE DE PASAJEROS SRL";"LINEA 523"
03/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 502B"
03/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 503"
03/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 501F"
03/2016;MUNICIPAL;"TRANSPORTE 11 DE JUNIO S.R.L.";"LINEA 500C"
03/2016;MUNICIPAL;"TRANSPORTE DEL SUR S.R.L.";"LINEA 515"
03/2016;MUNICIPAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 621"
03/2016;MUNICIPAL;"TRANSPORTE SANTA RITA S.R.L.";"LINEA 500B"
03/2016;MUNICIPAL;"TRANSPORTES EL LITORAL S.A.";"LINEA 749"
03/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 509C"
03/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 512"
03/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 508"
03/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 507"
03/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 506"
03/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 513"
03/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 500H"
03/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 503"
03/2016;MUNICIPAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 511"
03/2016;MUNICIPAL;"TRANSPORTES UNIDOS DE MERLO";"LINEA 500D"
03/2016;MUNICIPAL;"TRATADO DEL PILAR S.R.L.";"LINEA 501B"
03/2016;MUNICIPAL;"UNION PLATENSE S.R.L";"LINEA 520C"
03/2016;MUNICIPAL;"UNION PLATENSE S.R.L";"NORTE MUNICIPAL"
03/2016;MUNICIPAL;"UNION PLATENSE S.R.L";"LINEA SUR MUNICIPAL"
03/2016;MUNICIPAL;"UTENOR LINEA 722 UNION TRANSITORIA DE EMPRESAS";"LINEA 722"
03/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 510A"
03/2016;MUNICIPAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 564"
03/2016;MUNICIPAL;"VILLA NUEVA S.A.";"LINEA 582"
03/2016;MUNICIPAL;"VILLA NUEVA S.A.";"LINEA 580"
03/2016;MUNICIPAL;"YITOS S.A.";"LINEA 544"
03/2016;MUNICIPAL;"YITOS S.A.";"LINEA 543"
03/2016;MUNICIPAL;"YITOS S.A.";"LINEA 561"
03/2016;MUNICIPAL;"YITOS S.A.";"LINEA 541"
03/2016;MUNICIPAL;"YITOS S.A.";"LINEA 562"
02/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 586"
02/2016;MUNICIPAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 585"
02/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 622"
02/2016;MUNICIPAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 628"
02/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L";"LINEA 550A"
02/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L";"LINEA 553A"
02/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L";"LINEA 540A"
02/2016;MUNICIPAL;"AUTOBUSES SANTA FE S.R.L";"LINEA 552A"
